tweet_id,favorites,retweets,user_followers,user_favourites,date_time
760641137271070720,4661,1185,9348521,147245,2016-08-03 00:59:13+00:00
760539183865880579,7060,3326,9347653,147241,2016-08-02 18:14:06+00:00
760521673607086080,3911,1277,9348521,147245,2016-08-02 17:04:31+00:00
760290219849637889,25006,10534,9347654,147241,2016-08-02 01:44:48+00:00
760252756032651264,3694,795,9348522,147245,2016-08-01 23:15:56+00:00
760190180481531904,5339,1644,9347652,147241,2016-08-01 19:07:17+00:00
760153949710192640,0,28,9348522,147245,2016-08-01 16:43:19+00:00
759943073749200896,5513,1926,9348522,147245,2016-08-01 02:45:22+00:00
759846353224826880,6268,1793,9347654,147241,2016-07-31 20:21:02+00:00
759793422261743616,5563,1756,9348522,147245,2016-07-31 16:50:42+00:00
759557299618865152,4384,1101,9348522,147245,2016-07-31 01:12:26+00:00
759447681597108224,7926,2269,9347654,147241,2016-07-30 17:56:51+00:00
759446261539934208,1561,453,9348522,147245,2016-07-30 17:51:13+00:00
759197388317847553,5687,1798,9348522,147245,2016-07-30 01:22:17+00:00
759159934323924993,0,1065,9348522,147245,2016-07-29 22:53:27+00:00
759099523532779520,13577,3809,9347654,147241,2016-07-29 18:53:24+00:00
759047813560868866,6052,1844,9348522,147245,2016-07-29 15:27:55+00:00
758854675097526272,3317,839,9348522,147245,2016-07-29 02:40:28+00:00
758828659922702336,10452,3541,9348522,147245,2016-07-29 00:57:05+00:00
758740312047005698,5365,1495,9348524,147245,2016-07-28 19:06:01+00:00
758474966123810816,3545,912,9348524,147245,2016-07-28 01:31:38+00:00
758467244762497024,4467,2025,9347656,147241,2016-07-28 01:00:57+00:00
758405701903519748,4858,1756,9348524,147245,2016-07-27 20:56:24+00:00
758355060040593408,3145,956,9348524,147245,2016-07-27 17:35:10+00:00
758099635764359168,17655,9116,9348524,147245,2016-07-27 00:40:12+00:00
758041019896193024,2523,338,9348524,147245,2016-07-26 20:47:17+00:00
757741869644341248,6398,3016,9348524,147245,2016-07-26 00:58:34+00:00
757729163776290825,0,7185,9348524,147245,2016-07-26 00:08:05+00:00
757725642876129280,4246,1108,9348524,147245,2016-07-25 23:54:05+00:00
757611664640446465,4282,1004,9347656,147241,2016-07-25 16:21:11+00:00
757597904299253760,0,277,9347656,147241,2016-07-25 15:26:30+00:00
757596066325864448,4059,954,9347656,147241,2016-07-25 15:19:12+00:00
757400162377592832,14105,6299,9347656,147241,2016-07-25 02:20:45+00:00
757393109802180609,5429,1574,9347656,147241,2016-07-25 01:52:43+00:00
757354760399941633,4199,1298,9348524,147245,2016-07-24 23:20:20+00:00
756998049151549440,5861,1830,9347656,147241,2016-07-23 23:42:53+00:00
756939218950160384,6195,1831,9348524,147245,2016-07-23 19:49:07+00:00
756651752796094464,4688,1190,9347656,147241,2016-07-23 00:46:50+00:00
756526248105566208,9680,3287,9348524,147245,2016-07-22 16:28:07+00:00
756303284449767430,3681,1002,9347656,147241,2016-07-22 01:42:09+00:00
756288534030475264,41085,16260,9348524,147245,2016-07-22 00:43:32+00:00
756275833623502848,5962,1402,9348524,147245,2016-07-21 23:53:04+00:00
755955933503782912,6811,2618,9347656,147241,2016-07-21 02:41:54+00:00
755206590534418437,15258,4892,9348524,147245,2016-07-19 01:04:16+00:00
755110668769038337,19665,10155,9348524,147245,2016-07-18 18:43:07+00:00
754874841593970688,0,7218,9347656,147241,2016-07-18 03:06:01+00:00
754856583969079297,6425,2307,9347656,147241,2016-07-18 01:53:28+00:00
754747087846248448,2407,476,9347656,147241,2016-07-17 18:38:22+00:00
754482103782404096,4922,1785,9348524,147245,2016-07-17 01:05:25+00:00
754449512966619136,3497,671,9348525,147245,2016-07-16 22:55:55+00:00
754120377874386944,7362,2158,9348525,147245,2016-07-16 01:08:03+00:00
753655901052166144,5436,1988,9347657,147241,2016-07-14 18:22:23+00:00
753420520834629632,7320,3228,9348525,147245,2016-07-14 02:47:04+00:00
753398408988139520,5345,1725,9347657,147241,2016-07-14 01:19:12+00:00
753375668877008896,7121,2121,9348525,147245,2016-07-13 23:48:51+00:00
753298634498793472,0,5192,9348524,147245,2016-07-13 18:42:44+00:00
753294487569522689,3116,955,9348524,147245,2016-07-13 18:26:16+00:00
753039830821511168,34500,19126,9348524,147245,2016-07-13 01:34:21+00:00
753026973505581056,3642,874,9347656,147241,2016-07-13 00:43:15+00:00
752932432744185856,11718,6280,9347656,147241,2016-07-12 18:27:35+00:00
752917284578922496,6485,1437,9348524,147245,2016-07-12 17:27:23+00:00
752701944171524096,0,2609,9347656,147241,2016-07-12 03:11:42+00:00
752682090207055872,5586,1456,9348524,147245,2016-07-12 01:52:49+00:00
752660715232722944,4065,1418,9347656,147241,2016-07-12 00:27:52+00:00
752568224206688256,5101,2078,9348524,147245,2016-07-11 18:20:21+00:00
752519690950500352,6841,3148,9348524,147245,2016-07-11 15:07:30+00:00
752334515931054080,3586,1006,9347656,147241,2016-07-11 02:51:40+00:00
752309394570878976,0,14861,9348524,147245,2016-07-11 01:11:51+00:00
752173152931807232,5528,1667,9347656,147241,2016-07-10 16:10:29+00:00
751950017322246144,2842,830,9347656,147241,2016-07-10 01:23:49+00:00
751937170840121344,4817,1195,9348524,147245,2016-07-10 00:32:46+00:00
751830394383790080,5426,1784,9348524,147245,2016-07-09 17:28:29+00:00
751793661361422336,5383,2609,9347656,147241,2016-07-09 15:02:31+00:00
751598357617971201,7388,2824,9348524,147245,2016-07-09 02:06:27+00:00
751583847268179968,4089,1001,9347656,147241,2016-07-09 01:08:47+00:00
751538714308972544,4699,1144,9347656,147241,2016-07-08 22:09:27+00:00
751456908746354688,2999,920,9348524,147245,2016-07-08 16:44:23+00:00
751251247299190784,11703,5375,9348524,147245,2016-07-08 03:07:09+00:00
751205363882532864,5886,1662,9348525,147245,2016-07-08 00:04:50+00:00
751132876104687617,4719,1180,9347657,147241,2016-07-07 19:16:47+00:00
750868782890057730,4446,1242,9348525,147245,2016-07-07 01:47:22+00:00
750719632563142656,12226,4576,9348525,147245,2016-07-06 15:54:42+00:00
750506206503038976,4127,1046,9348525,147245,2016-07-06 01:46:38+00:00
750429297815552001,12268,3905,9348525,147245,2016-07-05 20:41:01+00:00
750383411068534784,4254,1038,9347656,147241,2016-07-05 17:38:41+00:00
750381685133418496,669,26,9347657,147241,2016-07-05 17:31:49+00:00
750147208377409536,2900,872,9348525,147245,2016-07-05 02:00:06+00:00
750132105863102464,3353,1175,9347657,147241,2016-07-05 01:00:05+00:00
750117059602808832,4044,1204,9347657,147241,2016-07-05 00:00:18+00:00
750101899009982464,2838,773,9347657,147241,2016-07-04 23:00:03+00:00
750086836815486976,2019,490,9348525,147245,2016-07-04 22:00:12+00:00
750071704093859840,7228,3022,9348525,147245,2016-07-04 21:00:04+00:00
750056684286914561,2945,816,9348525,147245,2016-07-04 20:00:23+00:00
750041628174217216,2958,565,9347656,147241,2016-07-04 19:00:33+00:00
750026558547456000,2520,716,9347657,147241,2016-07-04 18:00:41+00:00
750011400160841729,2999,818,9347657,147241,2016-07-04 17:00:26+00:00
749996283729883136,2823,754,9348525,147245,2016-07-04 16:00:22+00:00
749981277374128128,4769,2271,9347657,147241,2016-07-04 15:00:45+00:00
749774190421639168,4340,1205,9348525,147245,2016-07-04 01:17:51+00:00
749417653287129088,5659,1508,9348525,147245,2016-07-03 01:41:06+00:00
749403093750648834,2431,489,9347657,147241,2016-07-03 00:43:15+00:00
749395845976588288,7946,3143,9348525,147245,2016-07-03 00:14:27+00:00
749317047558017024,5084,2039,9348525,147245,2016-07-02 19:01:20+00:00
749075273010798592,5352,1879,9348525,147245,2016-07-02 03:00:36+00:00
749064354620928000,4488,1403,9348525,147245,2016-07-02 02:17:13+00:00
749036806121881602,2881,728,9347657,147241,2016-07-02 00:27:45+00:00
748977405889503236,10002,3124,9347657,147241,2016-07-01 20:31:43+00:00
748932637671223296,5400,2051,9347657,147241,2016-07-01 17:33:49+00:00
748705597323898880,2580,874,9348525,147245,2016-07-01 02:31:39+00:00
748699167502000129,4399,1452,9347657,147241,2016-07-01 02:06:06+00:00
748692773788876800,3945,1224,9347657,147241,2016-07-01 01:40:41+00:00
748575535303884801,5619,1802,9348525,147245,2016-06-30 17:54:50+00:00
748568946752774144,2039,606,9348525,147245,2016-06-30 17:28:39+00:00
748346686624440324,4841,1119,9348525,147245,2016-06-30 02:45:28+00:00
748337862848962560,7038,3723,9348525,147245,2016-06-30 02:10:24+00:00
748324050481647620,3444,689,9348525,147245,2016-06-30 01:15:31+00:00
748307329658011649,3437,651,9347657,147241,2016-06-30 00:09:04+00:00
748220828303695873,13102,7087,9348525,147245,2016-06-29 18:25:21+00:00
747963614829678593,5367,1950,9348526,147245,2016-06-29 01:23:16+00:00
747933425676525569,6161,2346,9347658,147241,2016-06-28 23:23:19+00:00
747885874273214464,2716,878,9348526,147245,2016-06-28 20:14:22+00:00
747844099428986880,2616,673,9347657,147241,2016-06-28 17:28:22+00:00
747816857231626240,4490,1053,9347658,147241,2016-06-28 15:40:07+00:00
747651430853525504,1269,143,9347658,147241,2016-06-28 04:42:46+00:00
747648653817413632,11935,5308,9347658,147241,2016-06-28 04:31:44+00:00
747600769478692864,2161,520,9347658,147241,2016-06-28 01:21:27+00:00
747594051852075008,3408,946,9347657,147241,2016-06-28 00:54:46+00:00
747512671126323200,5117,1470,9347658,147241,2016-06-27 19:31:23+00:00
747461612269887489,3581,938,9348526,147245,2016-06-27 16:08:30+00:00
747439450712596480,5026,1749,9347658,147241,2016-06-27 14:40:26+00:00
747242308580548608,0,2620,9347658,147241,2016-06-27 01:37:04+00:00
747219827526344708,4881,1433,9347658,147241,2016-06-27 00:07:44+00:00
747204161125646336,3118,828,9348526,147245,2016-06-26 23:05:29+00:00
747103485104099331,8857,3613,9347658,147241,2016-06-26 16:25:26+00:00
746906459439529985,2711,269,9347658,147241,2016-06-26 03:22:31+00:00
746872823977771008,5548,1935,9348526,147245,2016-06-26 01:08:52+00:00
746818907684614144,4942,1591,9348526,147245,2016-06-25 21:34:37+00:00
746790600704425984,4513,1456,9347658,147241,2016-06-25 19:42:08+00:00
746757706116112384,8815,3545,9347658,147241,2016-06-25 17:31:25+00:00
746726898085036033,5614,1633,9347658,147241,2016-06-25 15:29:00+00:00
746542875601690625,4675,1741,9347657,147241,2016-06-25 03:17:46+00:00
746521445350707200,0,898,9348526,147245,2016-06-25 01:52:36+00:00
746507379341139972,4335,989,9348526,147245,2016-06-25 00:56:43+00:00
746369468511756288,5745,1482,9347658,147241,2016-06-24 15:48:42+00:00
746131877086527488,6371,1992,9348526,147245,2016-06-24 00:04:36+00:00
746056683365994496,3314,738,9347658,147241,2016-06-23 19:05:49+00:00
745789745784041472,3653,961,9347658,147241,2016-06-23 01:25:06+00:00
745712589599014916,6484,2120,9347658,147241,2016-06-22 20:18:30+00:00
745433870967832576,6521,2301,9347658,147241,2016-06-22 01:50:58+00:00
745422732645535745,7933,2189,9348526,147245,2016-06-22 01:06:43+00:00
745314880350101504,6596,2474,9347658,147241,2016-06-21 17:58:09+00:00
745074613265149952,7252,3176,9347658,147241,2016-06-21 02:03:25+00:00
745057283344719872,6735,2048,9348526,147245,2016-06-21 00:54:33+00:00
744995568523612160,2729,566,9348526,147245,2016-06-20 20:49:19+00:00
744971049620602880,7285,2436,9348526,147245,2016-06-20 19:11:53+00:00
744709971296780288,5216,1430,9347658,147241,2016-06-20 01:54:27+00:00
744334592493166593,6323,1924,9348526,147245,2016-06-19 01:02:50+00:00
744234799360020481,144270,70401,9348526,147245,2016-06-18 18:26:18+00:00
744223424764059648,1529,324,9348526,147245,2016-06-18 17:41:06+00:00
743980027717509120,3882,1000,9348526,147245,2016-06-18 01:33:55+00:00
743895849529389061,3394,875,9348526,147245,2016-06-17 19:59:26+00:00
743835915802583040,0,1862,9347658,147241,2016-06-17 16:01:16+00:00
743609206067040256,4149,1268,9348527,147245,2016-06-17 01:00:24+00:00
743595368194129920,16897,5940,9347659,147241,2016-06-17 00:05:25+00:00
743545585370791937,3271,858,9347658,147241,2016-06-16 20:47:36+00:00
743510151680958465,7385,3410,9348527,147245,2016-06-16 18:26:48+00:00
743253157753532416,3924,1117,9347658,147241,2016-06-16 01:25:36+00:00
743222593470234624,5720,1728,9348527,147245,2016-06-15 23:24:09+00:00
743210557239623680,3553,1232,9347659,147241,2016-06-15 22:36:19+00:00
742534281772302336,6536,3269,9347659,147241,2016-06-14 01:49:03+00:00
742528092657332225,4091,1790,9348527,147245,2016-06-14 01:24:27+00:00
742465774154047488,6728,3588,9348527,147245,2016-06-13 21:16:49+00:00
742423170473463808,9067,3411,9348527,147245,2016-06-13 18:27:32+00:00
742385895052087300,6272,1772,9348528,147245,2016-06-13 15:59:24+00:00
742161199639494656,3990,1242,9348528,147245,2016-06-13 01:06:33+00:00
742150209887731712,4702,1394,9347660,147241,2016-06-13 00:22:53+00:00
741793263812808706,4211,1380,9347660,147241,2016-06-12 00:44:30+00:00
741743634094141440,7537,2489,9348528,147245,2016-06-11 21:27:17+00:00
741438259667034112,3409,744,9347660,147241,2016-06-11 01:13:51+00:00
741303864243200000,8109,2910,9347660,147241,2016-06-10 16:19:48+00:00
741099773336379392,9200,5007,9348528,147245,2016-06-10 02:48:49+00:00
741067306818797568,8834,2803,9347660,147241,2016-06-10 00:39:48+00:00
740995100998766593,5810,2460,9348528,147245,2016-06-09 19:52:53+00:00
740711788199743490,3138,859,9348528,147245,2016-06-09 01:07:06+00:00
740699697422163968,2643,706,9348528,147245,2016-06-09 00:19:04+00:00
740676976021798912,16777,6192,9348528,147245,2016-06-08 22:48:46+00:00
740373189193256964,32433,12096,9347660,147241,2016-06-08 02:41:38+00:00
740365076218183684,2241,385,9348528,147245,2016-06-08 02:09:24+00:00
740359016048689152,3043,794,9347660,147241,2016-06-08 01:45:19+00:00
740214038584557568,6169,1780,9347660,147241,2016-06-07 16:09:13+00:00
739979191639244800,18445,5367,9348528,147245,2016-06-07 00:36:02+00:00
739932936087216128,3743,983,9348529,147245,2016-06-06 21:32:13+00:00
739844404073074688,3517,785,9348529,147245,2016-06-06 15:40:26+00:00
739623569819336705,3490,1236,9347661,147241,2016-06-06 01:02:55+00:00
739606147276148736,4978,1490,9348529,147245,2016-06-05 23:53:41+00:00
739544079319588864,36372,19205,9347661,147241,2016-06-05 19:47:03+00:00
739485634323156992,6586,2635,9348529,147245,2016-06-05 15:54:48+00:00
739238157791694849,106797,52677,9347662,147241,2016-06-04 23:31:25+00:00
738891149612572673,89,6,9347660,147241,2016-06-04 00:32:32+00:00
738885046782832640,3496,1042,9348530,147245,2016-06-04 00:08:17+00:00
738883359779196928,3034,719,9347662,147241,2016-06-04 00:01:35+00:00
738537504001953792,4693,1392,9348530,147245,2016-06-03 01:07:16+00:00
738402415918125056,3001,737,9348531,147245,2016-06-02 16:10:29+00:00
738184450748633089,3958,1104,9348531,147245,2016-06-02 01:44:22+00:00
738166403467907072,8052,3030,9348531,147245,2016-06-02 00:32:39+00:00
738156290900254721,2278,584,9347663,147241,2016-06-01 23:52:28+00:00
737826014890496000,4822,1600,9348531,147245,2016-06-01 02:00:04+00:00
737800304142471168,9242,3161,9348531,147245,2016-06-01 00:17:54+00:00
737678689543020544,4618,1192,9347663,147241,2016-05-31 16:14:39+00:00
737445876994609152,9421,4042,9348531,147245,2016-05-31 00:49:32+00:00
737322739594330112,3313,730,9348531,147245,2016-05-30 16:40:14+00:00
737310737551491075,13477,6733,9347663,147241,2016-05-30 15:52:33+00:00
736736130620620800,3868,1538,9347660,147241,2016-05-29 01:49:16+00:00
736392552031657984,16292,6632,9347663,147241,2016-05-28 03:04:00+00:00
736365877722001409,3657,1111,9348531,147245,2016-05-28 01:18:00+00:00
736225175608430592,7474,2536,9347663,147241,2016-05-27 15:58:54+00:00
736010884653420544,7234,2694,9347662,147241,2016-05-27 01:47:23+00:00
735991953473572864,3292,1032,9348531,147245,2016-05-27 00:32:10+00:00
735648611367784448,3724,1007,9347663,147241,2016-05-26 01:47:51+00:00
735635087207878657,5652,2133,9348531,147245,2016-05-26 00:54:06+00:00
735274964362878976,12011,4533,9347663,147241,2016-05-25 01:03:06+00:00
735256018284875776,3055,801,9348531,147245,2016-05-24 23:47:49+00:00
735137028879360001,2874,878,9348531,147245,2016-05-24 15:55:00+00:00
734912297295085568,2537,470,9347663,147241,2016-05-24 01:02:00+00:00
734787690684657664,11531,5745,9348531,147245,2016-05-23 16:46:51+00:00
734776360183431168,2318,487,9348531,147245,2016-05-23 16:01:50+00:00
734559631394082816,1374,353,9347663,147241,2016-05-23 01:40:38+00:00
733828123016450049,3293,714,9348531,147245,2016-05-21 01:13:53+00:00
733822306246479872,3385,923,9347663,147241,2016-05-21 00:50:46+00:00
733482008106668032,2876,852,9348531,147245,2016-05-20 02:18:32+00:00
733460102733135873,3862,1135,9347663,147241,2016-05-20 00:51:30+00:00
733109485275860992,49215,15464,9348531,147245,2016-05-19 01:38:16+00:00
732732193018155009,2224,481,9348531,147245,2016-05-18 00:39:02+00:00
732726085725589504,3288,794,9348531,147245,2016-05-18 00:14:46+00:00
732585889486888962,3349,712,9348531,147245,2016-05-17 14:57:41+00:00
732375214819057664,7414,2276,9348531,147245,2016-05-17 01:00:32+00:00
732005617171337216,13660,4864,9348531,147245,2016-05-16 00:31:53+00:00
731285275100512256,3216,899,9347663,147241,2016-05-14 00:49:30+00:00
731156023742988288,3540,1140,9347663,147241,2016-05-13 16:15:54+00:00
730924654643314689,5622,1781,9347663,147241,2016-05-13 00:56:32+00:00
730573383004487680,4446,1909,9348531,147245,2016-05-12 01:40:42+00:00
730427201120833536,3196,937,9348532,147245,2016-05-11 15:59:50+00:00
730211855403241472,3480,956,9347663,147241,2016-05-11 01:44:07+00:00
730196704625098752,4429,1700,9348532,147245,2016-05-11 00:43:55+00:00
729854734790754305,3710,1012,9347663,147241,2016-05-10 02:05:03+00:00
729838605770891264,1601,338,9347664,147241,2016-05-10 01:00:58+00:00
729823566028484608,3644,1123,9347664,147241,2016-05-10 00:01:12+00:00
729463711119904772,5311,2084,9348532,147245,2016-05-09 00:11:16+00:00
729113531270991872,1737,287,9347664,147241,2016-05-08 00:59:46+00:00
728986383096946689,2876,736,9348532,147245,2016-05-07 16:34:32+00:00
728760639972315136,4277,1536,9348532,147245,2016-05-07 01:37:30+00:00
728751179681943552,2535,614,9348532,147245,2016-05-07 00:59:55+00:00
728653952833728512,3055,945,9347664,147241,2016-05-06 18:33:34+00:00
728409960103686147,4491,1821,9348532,147245,2016-05-06 02:24:02+00:00
728387165835677696,3421,875,9347663,147241,2016-05-06 00:53:27+00:00
728046963732717569,3925,1082,9348532,147245,2016-05-05 02:21:37+00:00
728035342121635841,4153,1507,9348532,147245,2016-05-05 01:35:26+00:00
728015554473250816,3777,990,9348532,147245,2016-05-05 00:16:48+00:00
727685679342333952,2722,573,9347664,147241,2016-05-04 02:26:00+00:00
727644517743104000,5372,1584,9348532,147245,2016-05-03 23:42:26+00:00
727524757080539137,4101,1080,9347663,147241,2016-05-03 15:46:33+00:00
727314416056803329,3060,670,9347663,147241,2016-05-03 01:50:44+00:00
727286334147182592,2821,744,9347664,147241,2016-05-02 23:59:09+00:00
727175381690781696,3584,1240,9348532,147245,2016-05-02 16:38:15+00:00
727155742655025152,3319,1198,9348532,147245,2016-05-02 15:20:13+00:00
726935089318363137,6280,2199,9347664,147241,2016-05-02 00:43:25+00:00
726887082820554753,3526,1365,9348532,147245,2016-05-01 21:32:40+00:00
726828223124897792,3300,913,9348532,147245,2016-05-01 17:38:46+00:00
726224900189511680,4076,1042,9347664,147241,2016-04-30 01:41:23+00:00
725842289046749185,6515,2410,9348532,147245,2016-04-29 00:21:01+00:00
725786712245440512,3843,1241,9347664,147241,2016-04-28 20:40:11+00:00
725729321944506368,4787,1605,9347664,147241,2016-04-28 16:52:08+00:00
725458796924002305,1299,554,9347664,147241,2016-04-27 22:57:10+00:00
724983749226668032,3437,1166,9348533,147245,2016-04-26 15:29:30+00:00
724771698126512129,2150,567,9348533,147245,2016-04-26 01:26:53+00:00
724405726123311104,4860,1509,9348533,147245,2016-04-25 01:12:38+00:00
724049859469295616,3971,1616,9347665,147241,2016-04-24 01:38:33+00:00
724046343203856385,2454,512,9348533,147245,2016-04-24 01:24:35+00:00
724004602748780546,3826,1388,9348533,147245,2016-04-23 22:38:43+00:00
723912936180330496,3583,1124,9347665,147241,2016-04-23 16:34:28+00:00
723688335806480385,7030,2637,9347665,147241,2016-04-23 01:41:59+00:00
723673163800948736,2784,813,9348533,147245,2016-04-23 00:41:42+00:00
723179728551723008,4854,1687,9347665,147241,2016-04-21 16:00:57+00:00
722974582966214656,3758,1430,9348533,147245,2016-04-21 02:25:47+00:00
722613351520608256,4574,1492,9348534,147245,2016-04-20 02:30:23+00:00
721503162398597120,4218,1644,9348534,147245,2016-04-17 00:58:53+00:00
721001180231503872,2339,551,9347666,147241,2016-04-15 15:44:11+00:00
720785406564900865,2854,698,9347666,147241,2016-04-15 01:26:47+00:00
720775346191278080,2252,564,9348534,147245,2016-04-15 00:46:48+00:00
720415127506415616,3782,1356,9347666,147241,2016-04-14 00:55:25+00:00
720389942216527872,5857,2258,9348534,147245,2016-04-13 23:15:21+00:00
720340705894408192,2617,873,9348534,147245,2016-04-13 19:59:42+00:00
720059472081784833,3547,1018,9347666,147241,2016-04-13 01:22:10+00:00
720043174954147842,4563,1814,9347666,147241,2016-04-13 00:17:25+00:00
719991154352222208,4474,1590,9347666,147241,2016-04-12 20:50:42+00:00
719704490224398336,4171,1293,9348534,147245,2016-04-12 01:51:36+00:00
719551379208073216,4642,1708,9348534,147245,2016-04-11 15:43:12+00:00
719367763014393856,2598,686,9348534,147245,2016-04-11 03:33:34+00:00
719339463458033665,4086,1118,9348534,147245,2016-04-11 01:41:07+00:00
719332531645071360,3178,856,9347665,147241,2016-04-11 01:13:34+00:00
718971898235854848,3201,984,9347666,147241,2016-04-10 01:20:33+00:00
718939241951195136,4797,1580,9347665,147241,2016-04-09 23:10:47+00:00
718631497683582976,17308,7213,9348534,147245,2016-04-09 02:47:55+00:00
718613305783398402,2252,427,9347666,147241,2016-04-09 01:35:37+00:00
718540630683709445,2247,920,9348534,147245,2016-04-08 20:46:50+00:00
718460005985447936,2502,473,9347666,147241,2016-04-08 15:26:28+00:00
718454725339934721,4505,1375,9348534,147245,2016-04-08 15:05:29+00:00
718246886998687744,1759,446,9347666,147241,2016-04-08 01:19:36+00:00
718234618122661888,3559,912,9348534,147245,2016-04-08 00:30:51+00:00
717841801130979328,2270,542,9348534,147245,2016-04-06 22:29:56+00:00
717790033953034240,2631,985,9348534,147245,2016-04-06 19:04:14+00:00
717537687239008257,5304,1657,9347666,147241,2016-04-06 02:21:30+00:00
717428917016076293,1476,406,9348534,147245,2016-04-05 19:09:17+00:00
717421804990701568,2886,756,9348534,147245,2016-04-05 18:41:02+00:00
717047459982213120,5792,1733,9348535,147245,2016-04-04 17:53:31+00:00
717009362452090881,2974,867,9347666,147241,2016-04-04 15:22:08+00:00
716802964044845056,3956,1048,9347667,147241,2016-04-04 01:41:58+00:00
716791146589110272,7739,1457,9348535,147245,2016-04-04 00:55:01+00:00
716730379797970944,1132,396,9347667,147241,2016-04-03 20:53:33+00:00
716447146686459905,11972,5303,9347667,147241,2016-04-03 02:08:05+00:00
716439118184652801,2194,189,9347667,147241,2016-04-03 01:36:11+00:00
716285507865542656,2551,964,9348534,147245,2016-04-02 15:25:47+00:00
716080869887381504,6237,1705,9347666,147241,2016-04-02 01:52:38+00:00
715928423106027520,2927,793,9348536,147245,2016-04-01 15:46:52+00:00
715758151270801409,3407,1283,9348536,147245,2016-04-01 04:30:16+00:00
715733265223708672,4274,1526,9348536,147245,2016-04-01 02:51:22+00:00
715704790270025728,2556,512,9347668,147241,2016-04-01 00:58:13+00:00
715696743237730304,3610,1163,9347668,147241,2016-04-01 00:26:15+00:00
715680795826982913,3961,1442,9348536,147245,2016-03-31 23:22:53+00:00
715360349751484417,5025,1408,9348536,147245,2016-03-31 02:09:32+00:00
715342466308784130,2790,621,9347668,147241,2016-03-31 00:58:29+00:00
715220193576927233,2208,587,9347668,147241,2016-03-30 16:52:36+00:00
715200624753819648,4746,1682,9348536,147245,2016-03-30 15:34:51+00:00
715009755312439296,3816,1104,9348536,147245,2016-03-30 02:56:24+00:00
714982300363173890,3424,931,9347668,147241,2016-03-30 01:07:18+00:00
714962719905021952,6739,3832,9347668,147241,2016-03-29 23:49:30+00:00
714957620017307648,3809,1277,9347668,147241,2016-03-29 23:29:14+00:00
714631576617938945,3015,896,9348536,147245,2016-03-29 01:53:39+00:00
714606013974974464,3340,829,9348536,147245,2016-03-29 00:12:05+00:00
714485234495041536,2450,1006,9348536,147245,2016-03-28 16:12:09+00:00
714258258790387713,2812,667,9347668,147241,2016-03-28 01:10:13+00:00
714251586676113411,3023,758,9348536,147245,2016-03-28 00:43:43+00:00
714214115368108032,2109,797,9347668,147241,2016-03-27 22:14:49+00:00
714141408463036416,4002,1278,9348536,147245,2016-03-27 17:25:54+00:00
713919462244790272,3038,720,9347668,147241,2016-03-27 02:43:58+00:00
713909862279876608,1746,484,9348536,147245,2016-03-27 02:05:49+00:00
713900603437621249,2612,661,9347668,147241,2016-03-27 01:29:02+00:00
713761197720473600,4453,1239,9348536,147245,2016-03-26 16:15:05+00:00
713411074226274305,4088,1184,9347668,147241,2016-03-25 17:03:49+00:00
713177543487135744,6637,2586,9348536,147245,2016-03-25 01:35:51+00:00
713175907180089344,4076,1330,9348536,147245,2016-03-25 01:29:21+00:00
712809025985978368,17517,6074,9348536,147245,2016-03-24 01:11:29+00:00
712717840512598017,11301,4505,9348536,147245,2016-03-23 19:09:09+00:00
712668654853337088,3817,1097,9348536,147245,2016-03-23 15:53:42+00:00
712438159032893441,4901,1416,9347668,147241,2016-03-23 00:37:48+00:00
712309440758808576,223,24,9348536,147245,2016-03-22 16:06:19+00:00
712097430750289920,3454,932,9348536,147245,2016-03-22 02:03:52+00:00
712092745624633345,2705,812,9347668,147241,2016-03-22 01:45:15+00:00
712085617388212225,3013,434,9348536,147245,2016-03-22 01:16:55+00:00
712065007010385924,2072,568,9348536,147245,2016-03-21 23:55:01+00:00
711998809858043904,0,121,9348536,147245,2016-03-21 19:31:59+00:00
711968124745228288,7406,2090,9348536,147245,2016-03-21 17:30:03+00:00
711743778164514816,2616,906,9347668,147241,2016-03-21 02:38:34+00:00
711732680602345472,8064,3689,9348536,147245,2016-03-21 01:54:29+00:00
711694788429553666,30208,16590,9348536,147245,2016-03-20 23:23:54+00:00
711652651650457602,3538,819,9348536,147245,2016-03-20 20:36:28+00:00
711363825979756544,3321,1017,9348536,147245,2016-03-20 01:28:47+00:00
711306686208872448,3041,677,9348536,147245,2016-03-19 21:41:44+00:00
711008018775851008,2739,559,9348536,147245,2016-03-19 01:54:56+00:00
710997087345876993,4211,1259,9348536,147245,2016-03-19 01:11:29+00:00
710844581445812225,2351,610,9347668,147241,2016-03-18 15:05:29+00:00
710833117892898816,2464,476,9348536,147245,2016-03-18 14:19:56+00:00
710658690886586372,2132,512,9347668,147241,2016-03-18 02:46:49+00:00
710609963652087808,4422,2154,9347668,147241,2016-03-17 23:33:12+00:00
710588934686908417,4167,1696,9348536,147245,2016-03-17 22:09:38+00:00
710296729921429505,2197,669,9348536,147245,2016-03-17 02:48:31+00:00
710283270106132480,1992,480,9347668,147241,2016-03-17 01:55:02+00:00
710272297844797440,4138,1138,9348536,147245,2016-03-17 01:11:26+00:00
710269109699739648,2194,1013,9348536,147245,2016-03-17 00:58:46+00:00
710153181850935296,2677,808,9348536,147245,2016-03-16 17:18:07+00:00
710140971284037632,2515,800,9348536,147245,2016-03-16 16:29:35+00:00
